scenario,rep,phase,consensus,batch,tps,orderer_count,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/orderer2.example.com,0.46,0.72,182.0,198.0,46.5,46.5,,75.5,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,orderer
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/couchdb0,2.53,8.27,59.0,61.9,7.19,9.87,,16.7,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,couchdb
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/orderer4.example.com,0.37,0.58,179.0,195.0,46.2,9.81,,75.5,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,orderer
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/orderer.example.com,0.56,0.85,188.0,197.0,38.6,148.0,,75.5,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,orderer
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/orderer3.example.com,0.46,0.73,177.0,187.0,46.8,10.4,,75.5,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,orderer
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.1,9.1,0.000481,0.0,,0.0,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,ca
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.05,9.05,0.000481,0.0,,0.0,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,ca
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.36,8.36,0.000481,0.0,,0.0,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,ca
Raft_b100_tps100_ord4,5,RETRIEVE,Raft,100,100,4,retrieveEvidenceAndLog,ORDERERS_AGG,0.4625,0.72,181.5,194.25,178.1,214.71,,302.0,Raft_b100_tps100_ord4_resource_metrics.csv,Raft_b100_tps100_ord4,orderers_agg
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.9,50.9,0.00449,0.00383,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.49,4.31,72.8,74.2,31.4,23.2,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org1.example.com,4.82,7.17,259.0,326.0,155.0,146.0,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org2.example.com,0.54,2.57,233.0,298.0,51.0,12.9,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer6.example.com,0.2,0.51,133.0,190.0,53.4,7.07,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb0,3.27,8.58,73.1,78.5,14.7,6.62,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer7.example.com,0.2,0.32,137.0,204.0,53.7,7.46,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer3.example.com,0.2,0.32,137.0,190.0,53.9,53.8,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb1,1.15,6.16,71.2,80.5,12.7,4.55,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer5.example.com,0.22,0.37,134.0,189.0,53.4,7.22,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer2.example.com,0.21,0.34,134.0,187.0,53.5,7.27,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer4.example.com,0.36,0.46,158.0,218.0,48.7,280.0,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/orderer.example.com,0.18,0.3,134.0,183.0,53.8,53.8,0.0,97.1,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/ca_orderer,0.0,0.0,9.93,9.94,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org1,0.0,0.0,10.2,10.2,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org2,0.0,0.02,9.64,9.64,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,SUBMIT,Raft,100,100,7,submitEvidence,ORDERERS_AGG,0.224286,0.374286,138.142857,194.428571,370.4,416.62,,679.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderers_agg
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.01,2.82,72.8,74.3,18.9,20.5,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,74.2,74.2,0.00412,0.00364,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org1.example.com,0.69,2.61,279.0,295.0,46.5,7.4,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org2.example.com,4.56,6.37,297.0,316.0,126.0,107.0,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer6.example.com,0.23,0.37,184.0,200.0,42.1,5.71,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/couchdb0,0.9,6.18,58.1,60.2,7.18,9.87,0.0,16.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer7.example.com,0.23,0.51,180.0,193.0,42.5,6.11,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer3.example.com,0.24,0.33,185.0,196.0,42.5,42.5,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/couchdb1,2.21,5.41,58.8,62.4,8.25,8.96,0.0,16.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer5.example.com,0.27,0.46,183.0,196.0,42.4,5.99,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer2.example.com,0.2,0.33,184.0,192.0,42.5,6.03,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer4.example.com,0.4,0.55,199.0,212.0,38.8,221.0,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer.example.com,0.19,0.31,181.0,188.0,42.2,42.1,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.44,8.44,0.000481,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.24,9.24,0.000481,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.05,9.05,0.000481,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,1,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,ORDERERS_AGG,0.251429,0.408571,185.142857,196.714286,293.0,329.44,,527.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderers_agg
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,50.7,50.7,0.00484,0.00376,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.35,3.48,72.4,73.9,31.4,23.2,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org2.example.com,0.75,2.51,238.0,295.0,51.0,12.9,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org1.example.com,4.5,7.12,259.0,327.0,155.0,146.0,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer7.example.com,0.27,0.6,135.0,184.0,53.8,7.52,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer2.example.com,0.21,0.45,134.0,181.0,53.8,7.55,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer4.example.com,0.45,1.09,162.0,222.0,48.9,326.0,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer3.example.com,0.2,0.39,133.0,192.0,53.5,7.26,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb0,3.62,8.64,72.6,81.6,14.8,6.61,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb1,1.58,6.3,70.9,78.8,12.7,4.55,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer5.example.com,0.24,0.38,127.0,170.0,53.5,7.25,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer.example.com,0.21,0.34,138.0,198.0,53.8,53.7,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/orderer6.example.com,0.23,0.33,138.0,193.0,53.2,6.92,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org1,0.0,0.02,9.39,9.39,0.00107,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/ca_orderer,0.0,0.0,9.75,9.75,0.00101,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org2,0.0,0.0,10.3,10.3,0.00101,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,SUBMIT,Raft,100,100,7,submitEvidence,ORDERERS_AGG,0.258571,0.511429,138.142857,191.428571,370.5,416.2,,680.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderers_agg
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.06,3.05,71.8,73.1,19.0,20.8,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,73.9,73.9,0.00402,0.00372,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org2.example.com,4.57,6.52,295.0,319.0,127.0,107.0,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org1.example.com,0.18,0.6,277.0,290.0,46.5,7.39,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer7.example.com,0.25,0.45,185.0,192.0,42.2,5.73,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer2.example.com,0.22,0.36,184.0,194.0,42.0,5.58,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer4.example.com,0.46,0.71,201.0,221.0,38.9,257.0,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer3.example.com,0.24,0.37,185.0,194.0,42.6,6.14,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/couchdb0,0.4,2.21,58.1,61.9,7.18,9.87,0.0,16.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/couchdb1,2.3,4.92,59.0,62.2,8.17,8.96,0.0,16.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer5.example.com,0.22,0.4,182.0,190.0,42.2,5.81,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer.example.com,0.26,0.51,185.0,202.0,42.5,42.4,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer6.example.com,0.25,0.39,177.0,191.0,42.5,6.04,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.01,9.02,0.00024,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.5,8.5,0.00024,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/ca_org2,0.0,0.02,8.97,8.97,0.000307,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,2,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,ORDERERS_AGG,0.271429,0.455714,185.571429,197.714286,292.9,328.7,,527.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderers_agg
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.04,3.42,74.6,77.0,31.3,23.2,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.2,50.2,0.00433,0.00374,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org1.example.com,5.22,7.52,259.0,326.0,154.0,145.0,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/peer0.org2.example.com,0.88,2.89,238.0,295.0,51.0,12.9,0.0,49.3,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer6.example.com,0.28,0.59,138.0,189.0,53.7,7.5,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer2.example.com,0.3,0.68,136.0,193.0,53.3,7.14,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb0,5.29,8.92,74.0,81.9,14.8,6.62,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/couchdb1,2.98,6.68,70.4,77.8,12.7,4.55,0.0,20.8,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer4.example.com,0.52,1.09,165.0,225.0,48.5,280.0,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer.example.com,0.29,0.54,143.0,191.0,53.9,53.7,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer5.example.com,0.28,0.71,134.0,187.0,53.8,7.57,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer3.example.com,0.32,0.65,138.0,204.0,53.7,53.7,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/orderer7.example.com,0.33,0.68,133.0,187.0,53.2,6.98,0.0,97.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org1,0.0,0.02,9.66,9.66,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/ca_orderer,0.0,0.0,10.4,10.4,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,/ca_org2,0.0,0.0,10.5,10.5,0.000594,0.0,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,ca
Raft_b100_tps100_ord7,3,SUBMIT,Raft,100,100,7,submitEvidence,ORDERERS_AGG,0.331429,0.705714,141.0,196.571429,370.1,416.59,,680.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderers_agg
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,77.0,77.0,0.00449,0.00376,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.19,4.73,72.9,74.4,18.8,20.5,0.0,0.0,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,chaincode
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org1.example.com,1.14,2.91,280.0,298.0,46.5,7.41,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/peer0.org2.example.com,5.26,8.04,304.0,327.0,126.0,107.0,0.0,41.2,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,peer
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer6.example.com,0.29,0.51,183.0,193.0,42.1,5.71,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/orderer2.example.com,0.28,0.62,177.0,194.0,42.5,6.12,0.0,75.4,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,orderer
Raft_b100_tps100_ord7,3,RETRIEVE,Raft,100,100,7,retrieveEvidenceAndLog,/couchdb0,3.37,8.49,59.2,63.0,7.2,9.87,0.0,16.7,Raft_b100_tps100_ord7_resource_metrics.csv,Raft_b100_tps100_ord7,couchdb
