scenario,rep,phase,consensus,batch,tps,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,role
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer2.example.com,0.3,0.47,160.0,172.0,23.8,5.6,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org2,0.0,0.02,9.17,10.3,0.000721,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.42,8.54,0.000721,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org1,0.0,0.02,9.18,9.77,0.000721,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,4,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,ORDERERS_AGG,0.27,0.384,127.084,133.508,91.100721,109.92,,161.2,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.3,50.3,0.00512,0.00471,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.1,1.79,71.6,72.2,15.8,11.6,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/peer0.org2.example.com,0.8,1.03,138.0,161.0,26.5,7.17,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/peer0.org1.example.com,2.67,3.51,144.0,169.0,78.7,73.9,0.0,29.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/orderer.example.com,0.49,0.71,104.0,129.0,25.1,71.2,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/orderer2.example.com,0.31,0.53,94.4,120.0,29.9,30.2,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/couchdb1,2.55,3.36,54.1,55.7,6.93,2.94,0.0,31.0,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/couchdb0,3.45,4.56,53.1,54.8,7.97,3.97,0.0,31.0,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/orderer3.example.com,0.26,0.37,98.1,124.0,29.8,6.68,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/orderer4.example.com,0.31,0.43,98.5,125.0,30.0,30.2,0.0,50.1,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/ca_org2,0.0,0.0,9.83,11.1,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/ca_orderer,0.0,0.0,9.27,10.2,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,/ca_org1,0.0,0.0,10.0,11.2,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,SUBMIT,Raft,10,50,submitEvidence,ORDERERS_AGG,0.274,0.408,80.854,101.64,114.80024,138.28,,200.4,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.11,2.71,70.9,71.8,9.45,10.3,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,72.2,72.2,0.00509,0.00479,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,chaincode
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org2.example.com,2.42,3.1,209.0,216.0,63.5,54.2,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/peer0.org1.example.com,0.77,1.01,204.0,213.0,24.3,4.43,0.0,24.5,Raft_b10_tps50_resource_metrics.csv,peer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer.example.com,0.45,0.64,164.0,173.0,20.1,56.5,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer2.example.com,0.3,0.5,150.0,157.0,23.6,23.8,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb1,2.8,4.56,62.8,70.1,4.34,4.13,0.0,33.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/couchdb0,2.62,3.74,63.8,74.2,4.21,5.6,0.0,33.9,Raft_b10_tps50_resource_metrics.csv,couchdb
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer3.example.com,0.28,0.4,156.0,164.0,23.7,5.48,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/orderer4.example.com,0.33,0.49,163.0,177.0,24.0,24.2,0.0,40.3,Raft_b10_tps50_resource_metrics.csv,orderer
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.08,9.08,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.44,8.91,0.00024,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.25,9.6,0.000307,0.0,0.0,0.0,Raft_b10_tps50_resource_metrics.csv,ca
Raft_b10_tps50,5,RETRIEVE,Raft,10,50,retrieveEvidenceAndLog,ORDERERS_AGG,0.272,0.406,128.288,135.982,91.40024,109.98,,161.2,Raft_b10_tps50_resource_metrics.csv,orderers_agg
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.85,3.06,75.8,78.3,31.3,23.2,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.3,50.3,0.00497,0.00449,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/peer0.org2.example.com,0.68,2.55,239.0,296.0,51.0,12.9,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/peer0.org1.example.com,5.08,7.13,258.0,316.0,154.0,145.0,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/couchdb1,1.3,4.68,72.6,80.8,12.7,4.55,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/orderer3.example.com,0.4,0.66,137.0,192.0,58.7,58.7,0.0,97.2,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/orderer.example.com,0.52,0.74,148.0,194.0,48.5,187.0,0.0,97.2,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/couchdb0,3.6,6.91,73.1,78.7,14.8,6.62,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/orderer4.example.com,0.37,0.56,133.0,193.0,58.8,12.6,0.0,97.2,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/orderer2.example.com,0.34,0.44,130.0,186.0,59.0,12.8,0.0,97.2,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/ca_org1,0.0,0.0,9.88,11.2,0.00024,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/ca_org2,0.0,0.0,10.2,10.9,0.00024,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,/ca_orderer,0.0,0.0,8.8,10.1,0.000307,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,SUBMIT,Raft,300,100,submitEvidence,ORDERERS_AGG,0.326,0.48,111.36,155.02,225.000307,271.1,,388.8,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,76.7,76.7,0.00526,0.00453,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.11,4.27,72.5,73.7,18.9,20.5,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org2.example.com,4.3,7.2,296.0,327.0,126.0,107.0,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org1.example.com,0.74,2.62,281.0,297.0,46.5,7.35,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb1,3.24,7.49,59.7,62.7,8.25,8.96,0.0,16.7,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer3.example.com,0.46,0.68,186.0,196.0,47.3,47.3,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer.example.com,0.44,0.82,192.0,201.0,38.7,148.0,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb0,1.3,6.54,58.3,61.4,7.17,9.87,0.0,16.7,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer4.example.com,0.35,0.57,180.0,193.0,46.3,9.89,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer2.example.com,0.37,0.6,178.0,189.0,46.5,10.1,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.19,9.6,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.26,10.0,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.5,8.67,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,1,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,ORDERERS_AGG,0.324,0.534,148.9,157.534,178.800721,215.29,,301.6,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.19,3.45,72.9,74.1,31.4,23.2,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.9,50.9,0.0047,0.00453,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/peer0.org2.example.com,0.53,2.66,236.0,300.0,51.0,12.9,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/peer0.org1.example.com,4.32,7.19,255.0,318.0,155.0,145.0,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/orderer2.example.com,0.38,0.77,139.0,202.0,59.3,59.3,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/couchdb0,3.5,9.22,72.0,78.4,14.7,6.61,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/orderer4.example.com,0.34,0.56,131.0,184.0,58.4,12.2,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/orderer.example.com,0.47,0.67,145.0,194.0,48.6,187.0,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/couchdb1,1.08,6.86,69.9,77.2,12.7,4.56,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/orderer3.example.com,0.38,0.53,134.0,194.0,59.2,13.0,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/ca_orderer,0.0,0.0,9.28,9.28,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/ca_org1,0.0,0.0,10.5,10.9,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,/ca_org2,0.0,0.0,11.2,11.2,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,SUBMIT,Raft,300,100,submitEvidence,ORDERERS_AGG,0.314,0.506,111.656,156.656,225.5,271.5,,388.4,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,73.9,73.9,0.0045,0.00443,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.15,4.26,71.7,72.9,18.9,20.5,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org2.example.com,4.86,7.7,296.0,317.0,126.0,107.0,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org1.example.com,0.71,2.69,282.0,301.0,46.5,7.37,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer2.example.com,0.46,0.88,189.0,198.0,46.8,46.8,0.0,75.5,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb0,1.88,8.47,58.9,62.2,7.17,9.86,0.0,16.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer4.example.com,0.42,0.72,179.0,189.0,46.7,10.3,0.0,75.5,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer.example.com,0.56,1.02,191.0,201.0,38.7,148.0,0.0,75.5,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb1,3.25,9.11,58.6,62.1,8.25,8.97,0.0,16.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer3.example.com,0.4,0.68,182.0,196.0,45.9,9.46,0.0,75.5,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.8,9.28,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.55,10.2,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.87,11.2,0.0,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,2,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,ORDERERS_AGG,0.368,0.66,149.96,158.656,178.1,214.56,,302.0,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.0,50.0,0.0049,0.00449,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.33,4.44,72.9,73.9,31.4,23.2,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/peer0.org2.example.com,0.99,2.8,240.0,300.0,50.9,12.9,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/peer0.org1.example.com,4.56,7.0,260.0,315.0,154.0,145.0,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/orderer.example.com,0.45,0.82,144.0,195.0,48.3,141.0,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/orderer4.example.com,0.37,0.62,141.0,194.0,59.4,106.0,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/orderer3.example.com,0.28,0.42,137.0,194.0,58.8,12.6,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/couchdb1,1.41,5.95,71.5,79.6,12.7,4.55,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/orderer2.example.com,0.34,0.63,133.0,176.0,58.5,12.4,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/couchdb0,2.9,8.33,73.5,81.9,14.7,6.62,0.0,20.8,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/ca_org1,0.0,0.0,9.61,9.61,0.00024,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/ca_org2,0.0,0.0,10.1,10.7,0.00024,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,/ca_orderer,0.0,0.0,9.6,10.3,0.00024,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,SUBMIT,Raft,300,100,submitEvidence,ORDERERS_AGG,0.288,0.498,112.92,153.86,225.00024,272.0,,388.4,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.02,3.42,72.0,73.2,18.9,20.5,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,73.9,73.9,0.00505,0.00439,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org2.example.com,4.48,7.92,299.0,321.0,126.0,107.0,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/peer0.org1.example.com,0.95,2.98,277.0,287.0,46.5,7.36,0.0,41.2,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer.example.com,0.54,0.96,187.0,196.0,38.5,111.0,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer4.example.com,0.44,0.79,188.0,207.0,46.4,82.8,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer3.example.com,0.39,0.7,183.0,194.0,47.0,10.6,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb1,3.7,8.65,57.5,61.1,8.25,8.96,0.0,16.7,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/orderer2.example.com,0.44,0.71,176.0,184.0,47.0,10.6,0.0,75.4,Raft_b300_tps100_resource_metrics.csv,orderer
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/couchdb0,2.54,8.09,59.6,62.2,7.16,9.87,0.0,16.7,Raft_b300_tps100_resource_metrics.csv,couchdb
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.26,9.61,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.26,9.75,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.62,8.62,0.000721,0.0,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,ca
Raft_b300_tps100,3,RETRIEVE,Raft,300,100,retrieveEvidenceAndLog,ORDERERS_AGG,0.362,0.632,148.524,157.924,178.900721,215.0,,301.6,Raft_b300_tps100_resource_metrics.csv,orderers_agg
Raft_b300_tps100,4,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.0,3.37,75.1,78.1,31.3,23.1,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,4,SUBMIT,Raft,300,100,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.7,50.7,0.00497,0.00449,0.0,0.0,Raft_b300_tps100_resource_metrics.csv,chaincode
Raft_b300_tps100,4,SUBMIT,Raft,300,100,submitEvidence,/peer0.org2.example.com,0.94,2.77,233.0,295.0,50.9,12.9,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,4,SUBMIT,Raft,300,100,submitEvidence,/peer0.org1.example.com,4.57,5.89,259.0,336.0,154.0,145.0,0.0,49.3,Raft_b300_tps100_resource_metrics.csv,peer
Raft_b300_tps100,4,SUBMIT,Raft,300,100,submitEvidence,/orderer2.example.com,0.45,0.68,140.0,190.0,59.0,59.0,0.0,97.1,Raft_b300_tps100_resource_metrics.csv,orderer
