scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,5.41,13.4,378.5,796.0,342.1,439.8,162.8,0.0,78.57798165137615,34.82909515469936,44.77590192644483,2.0718272037361354
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,8.889999999999999,9.37,0.00072,0.0,0.0,0.0,77.44321868916289,7.437707390648566e-05,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,1.645,7.72,70.35,96.3,32.00593,39.00552,0.0,0.0,77.44321868916289,3.3062603070219536,4.029328394167923,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,9.025,24.53,63.85,89.4,31.5,40.1,200.7,0.0,77.44321868916289,3.2539969834087477,4.1423898106251045,2.5915761689291097
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,2.615,6.93,163.25,185.0,516.8,372.57,584.0,0.0,77.44321868916289,53.386210826210814,38.48703670186023,7.541008882185352
SmartBFT_b100_tps200,SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,6.075,15.28,373.0,807.0,341.7,437.6,162.2,0.0,77.44321868916289,35.29811965811965,45.2047326964974,2.0944377409083286
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,ca,3,0.0,0.02,10.31,10.9,0.002163,0.0,0.0,0.0,76.79948586118252,0.00022531400836820083,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,chaincode,2,2.05,8.47,69.1,94.0,56.606700000000004,44.10564,0.0,0.0,76.79948586118252,5.896570724686193,4.59436825707113,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,couchdb,2,7.255,16.33,65.15,74.5,54.9,23.1,106.1,0.0,76.79948586118252,5.718788284518828,2.406266108786611,1.3815196652719666
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,orderer,4,2.7975,7.55,140.5,176.0,654.9,471.64,740.0,0.0,76.79948586118252,68.21920669456067,49.129495564853556,9.635481171548117
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,1,peer,2,5.59,12.8,307.0,689.0,404.0,583.8,202.0,0.0,76.79948586118252,42.08361506276151,60.812907112970706,2.6302259414225944
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,ca,3,0.0,0.01,9.616666666666667,10.7,6.68e-05,0.0,0.0,0.0,81.23139377537211,6.578737298017659e-06,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,chaincode,2,1.875,10.28,72.80000000000001,102.0,56.60617,44.205830000000006,0.0,0.0,81.23139377537211,5.574807213726471,4.353570997168084,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,couchdb,2,6.779999999999999,15.71,64.4,73.0,55.2,23.25,107.4,0.0,81.23139377537211,5.436321839080461,2.289755122438781,1.3221489255372316
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,orderer,4,3.37,9.37,147.5,188.0,656.5,471.86,744.0,0.0,81.23139377537211,64.65480593036816,46.47070331500917,9.159020489755124
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,2,peer,2,5.75,15.9,326.5,747.0,405.0,585.9,204.0,0.0,81.23139377537211,39.88605697151425,57.70182908545728,2.5113443278360825
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,10.17,11.0,0.0,0.0,0.0,0.0,82.00963523743977,0.0,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,chaincode,2,2.11,11.61,70.0,108.0,56.40638,44.10611,0.0,0.0,82.00963523743977,5.5024149137294405,4.302529562269219,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,couchdb,2,7.055,14.95,65.8,77.7,54.8,23.07,107.2,0.0,82.00963523743977,5.345713326619672,2.2504672708962743,1.307163477677073
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,orderer,4,3.28,9.07,147.0,178.0,654.8,471.83000000000004,740.0,0.0,82.00963523743977,63.8754212823095,46.0267868412219,9.023329976502183
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,3,peer,2,5.140000000000001,12.6,332.5,756.0,402.0,580.7,202.0,0.0,82.00963523743977,39.214904330312194,56.64700234978182,2.463125209801947
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,ca,3,0.0,0.02,10.020000000000001,10.8,0.001147,0.0,0.0,0.0,78.65789473684211,0.00011665707594513215,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,chaincode,2,2.01,11.55,70.15,102.0,56.60655,44.10586,0.0,0.0,78.65789473684211,5.757240281030445,4.485841900301104,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,couchdb,2,7.475,18.19,64.55,74.1,54.9,23.1,106.8,0.0,78.65789473684211,5.5836734693877546,2.349414519906323,1.3577785212445632
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,orderer,4,3.0075000000000003,7.51,143.0,181.0,654.2,471.27,740.0,0.0,78.65789473684211,66.53623285379726,47.931107393777175,9.407828705252593
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,4,peer,2,5.445,12.22,321.5,747.0,404.0,583.8,202.0,0.0,78.65789473684211,41.0893275342924,59.376112412177974,2.568082970893275
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,ca,3,0.0,0.03,9.796666666666667,10.8,0.00382,0.0,0.0,0.0,79.7406914893617,0.0003832422246310348,0.0,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,chaincode,2,1.925,11.26,69.85,100.0,56.90743,44.50602,0.0,0.0,79.7406914893617,5.709248709747353,4.465074899024431,0.0
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,couchdb,2,7.525,16.54,65.8,76.5,55.1,23.130000000000003,107.2,0.0,79.7406914893617,5.527917952138749,2.3205216376219466,1.3443575418994416
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,orderer,4,3.0975,7.57,144.5,177.0,658.4,473.66999999999996,744.0,0.0,79.7406914893617,66.05410489452181,47.52103260235137,9.3302426415409
SmartBFT_b100_tps200,SmartBFT,100,200,submitEvidence,SUBMIT,5,peer,2,5.345,12.69,317.0,721.0,405.0,585.9,202.0,0.0,79.7406914893617,40.63170182606521,58.78052864170767,2.5332110397732013
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.0,9.270000000000001,10.6,0.00072,0.0,0.0,0.0,60.953346855983774,9.449850249584027e-05,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,0.525,2.47,70.9,72.1,9.56465,10.30447,0.0,0.0,60.953346855983774,1.2553404193011648,1.3524402555740433,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,0.33999999999999997,1.39,52.3,53.9,7.54,8.620000000000001,18.58,0.0,60.953346855983774,0.9896093178036606,1.131357071547421,0.30482329450915135
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.4275,1.32,144.0,157.0,131.7,95.294,147.2,0.0,60.953346855983774,17.28535108153078,12.507139301164726,2.414961730449251
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,1.4049999999999998,3.69,210.0,223.0,87.9,113.78,39.8,0.0,60.953346855983774,11.5366921797005,14.933388352745425,0.6529584026622296
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,9.203333333333333,10.3,6.68e-05,0.0,0.0,0.0,60.953346855983774,8.767361064891846e-06,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,0.505,1.81,71.30000000000001,72.2,9.544469999999999,10.304530000000002,0.0,0.0,60.953346855983774,1.2526918362728783,1.3524481304492515,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,0.33999999999999997,1.36,53.35,54.1,7.5600000000000005,8.620000000000001,18.6,0.0,60.953346855983774,0.9922342762063229,1.131357071547421,0.3051514143094842
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.6174999999999999,0.87,142.75,154.0,134.5,97.94,147.2,0.0,60.953346855983774,17.652845257903493,12.854421297836938,2.414961730449251
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,1.48,3.56,208.5,219.0,87.69999999999999,113.8,39.8,0.0,60.953346855983774,11.510442595673876,14.936013311148086,0.6529584026622296
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,9.063333333333333,10.2,0.00072,0.0,0.0,0.0,60.953346855983774,9.449850249584027e-05,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,0.56,2.56,71.0,72.1,9.53486,10.30455,0.0,0.0,60.953346855983774,1.2514305437603994,1.352450755407654,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,0.325,1.43,53.75,55.0,7.54,8.620000000000001,18.64,0.0,60.953346855983774,0.9896093178036606,1.131357071547421,0.30580765391014975
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.5475,1.68,142.5,156.0,134.0,97.49,147.2,0.0,60.953346855983774,17.587221297836937,12.795359733777037,2.414961730449251
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,1.28,3.95,207.5,220.0,87.9,113.79,39.8,0.0,60.953346855983774,11.5366921797005,14.934700831946756,0.6529584026622296
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,9.106666666666667,10.5,6.68e-05,0.0,0.0,0.0,60.953346855983774,8.767361064891846e-06,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,0.59,2.51,70.9,71.6,9.554390000000001,10.304390000000001,0.0,0.0,60.953346855983774,1.2539938156405992,1.3524297557404328,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,0.345,1.41,53.2,54.8,7.529999999999999,8.620000000000001,18.64,0.0,60.953346855983774,0.9882968386023293,1.131357071547421,0.30580765391014975
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.445,0.65,145.5,157.0,131.7,95.31,147.2,0.0,60.953346855983774,17.28535108153078,12.509239267886855,2.414961730449251
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,1.26,2.81,209.0,225.0,87.9,113.78,39.8,0.0,60.953346855983774,11.5366921797005,14.933388352745425,0.6529584026622296
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.159999999999998,10.6,0.0009600000000000001,0.0,0.0,0.0,60.82995951417004,0.00012625357737104827,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,0.52,2.42,71.0,71.9,9.56475,10.30451,0.0,0.0,60.82995951417004,1.2578999001663893,1.3551888026622296,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,0.33999999999999997,1.4,53.85,56.0,7.54,8.620000000000001,18.74,0.0,60.82995951417004,0.9916166389351081,1.1336519134775376,0.3080718801996672
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.525,1.06,142.5,153.0,133.2,96.53,147.2,0.0,60.82995951417004,17.517683860232943,12.69506023294509,2.419860232945091
SmartBFT_b100_tps50,SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,1.5150000000000001,4.02,208.0,222.0,87.80000000000001,113.79,39.8,0.0,60.82995951417004,11.546941763727123,14.964994342762063,0.6542828618968385
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,10.366666666666667,11.1,0.00072,0.0,0.0,0.0,60.953346855983774,9.449850249584027e-05,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,chaincode,2,0.655,3.09,60.95,72.5,15.8049,11.60449,0.0,0.0,60.953346855983774,2.0743602529118137,1.5230651767054908,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,couchdb,2,0.5700000000000001,1.4,56.400000000000006,60.1,13.8,5.67,23.4,0.0,60.953346855983774,1.8112212978369384,0.744175707154742,0.38390016638935104
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,orderer,4,0.5075,1.65,85.175,113.0,166.2,120.03,186.4,0.0,60.953346855983774,21.813404326123127,15.753687853577372,3.0580765391014975
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,1,peer,2,1.465,4.1,149.0,182.0,105.30000000000001,151.54,49.8,0.0,60.953346855983774,13.82040599001664,19.88930981697171,0.8170183028286189
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.11,11.1,0.0,0.0,0.0,0.0,61.20162932790224,0.0,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,chaincode,2,0.565,2.89,60.699999999999996,72.4,15.80474,11.604569999999999,0.0,0.0,61.20162932790224,2.065924083860233,1.5168968705490848,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,couchdb,2,1.41,3.6,57.5,60.1,13.83,5.67,23.4,0.0,61.20162932790224,1.8077950083194676,0.7411567387687188,0.3823427620632279
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,orderer,4,0.5525,0.73,84.85,108.0,169.7,123.63999999999999,186.4,0.0,61.20162932790224,22.182415973377704,16.161661231281197,3.045670549084859
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,2,peer,2,1.5950000000000002,3.78,146.0,188.0,105.3,151.58,49.8,0.0,61.20162932790224,13.764339434276206,19.813851580698838,0.8137038269550748
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,9.99,11.2,0.00072,0.0,0.0,0.0,61.07723577235772,9.430682196339436e-05,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,chaincode,2,0.59,2.34,60.6,72.1,15.80493,11.604519999999999,0.0,0.0,61.07723577235772,2.0701565550748753,1.5199797244592346,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,couchdb,2,0.8400000000000001,2.24,58.55,60.7,13.809999999999999,5.67,23.4,0.0,61.07723577235772,1.808857237936772,0.7426662229617306,0.3831214642262895
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,orderer,4,0.5675,0.76,84.125,109.0,169.5,123.30000000000001,186.4,0.0,61.07723577235772,22.20139767054909,16.150043261231286,3.0518735440931786
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,3,peer,2,1.58,3.62,151.5,183.0,105.30000000000001,151.56,49.8,0.0,61.07723577235772,13.792372712146426,19.851586023294512,0.815361064891847
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,10.08,11.0,0.0,0.0,0.0,0.0,60.953346855983774,0.0,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,chaincode,2,0.57,1.72,60.800000000000004,72.0,15.80462,11.60445,0.0,0.0,60.953346855983774,2.0743235034941763,1.5230599267886855,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,couchdb,2,0.63,2.65,57.45,59.7,13.8,5.67,23.6,0.0,60.953346855983774,1.8112212978369384,0.744175707154742,0.38718136439267886
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,orderer,4,0.65,1.88,86.975,117.0,166.3,120.19,186.4,0.0,60.953346855983774,21.826529118136442,15.774687520798668,3.0580765391014975
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,4,peer,2,1.655,4.38,146.5,184.0,105.19999999999999,151.54,49.8,0.0,60.953346855983774,13.807281198003325,19.88930981697171,0.8170183028286189
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,ca,3,0.0,0.0,9.950000000000001,10.7,0.002163,0.0,0.0,0.0,61.07723577235772,0.0002833134109816972,0.0,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,chaincode,2,0.615,2.92,60.849999999999994,72.2,15.80555,11.604659999999999,0.0,0.0,61.07723577235772,2.0702377637271216,1.5199980618968387,0.0
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,couchdb,2,0.655,1.67,57.6,60.8,13.8,5.67,23.4,0.0,61.07723577235772,1.8075474209650586,0.7426662229617306,0.3831214642262895
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,orderer,4,0.5225,0.72,84.975,112.0,167.0,120.79,186.4,0.0,61.07723577235772,21.873943427620635,15.821279201331118,3.0518735440931786
SmartBFT_b100_tps50,SmartBFT,100,50,submitEvidence,SUBMIT,5,peer,2,1.4749999999999999,4.13,146.5,187.0,105.19999999999999,151.56,49.8,0.0,61.07723577235772,13.779274542429285,19.851586023294512,0.815361064891847
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.03,8.883333333333333,9.16,0.002523,0.0,0.0,0.0,86.90303907380608,0.00023225885095753536,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,0.7,3.0,74.65,76.8,18.00759,20.10658,0.0,0.0,86.90303907380608,1.6577178604496252,1.8509437841798502,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,4.765,8.16,79.85,89.8,17.32,21.2,154.4,0.0,86.90303907380608,1.5944206494587843,1.9516003330557867,1.7766927560366361
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.5425,3.43,162.0,167.0,271.2,200.1,330.4,0.0,86.90303907380608,24.965755203996668,18.42052955870108,3.8019383846794335
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,2.7399999999999998,7.08,270.0,360.0,179.2,227.89,101.2,0.0,86.90303907380608,16.496546211490422,20.978783014154867,1.1645162364696087
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,8.860000000000001,9.13,0.002163,0.0,0.0,0.0,76.59438775510203,0.00022591733555370528,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,0.935,5.82,74.35,75.5,18.106340000000003,20.20552,0.0,0.0,76.59438775510203,1.8911401245628647,2.110391697585346,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,6.105,9.76,79.19999999999999,93.2,17.26,21.2,154.4,0.0,76.59438775510203,1.80274304746045,2.214261448792673,2.0158134887593673
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,2.1550000000000002,3.95,158.25,164.0,271.2,200.06,330.4,0.0,76.59438775510203,28.325835137385514,20.895525728559537,4.3136319733555375
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,3.62,8.24,252.5,311.0,180.2,228.88,101.2,0.0,76.59438775510203,18.82122231473772,23.905667943380518,1.3212456286427978
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,8.916666666666666,9.21,0.0014429999999999998,0.0,0.0,0.0,89.09495548961424,0.0001295696253122398,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,0.835,5.23,74.0,74.9,17.907049999999998,20.1064,0.0,0.0,89.09495548961424,1.6079069708576186,1.8053906544546214,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,5.21,7.93,78.95,90.0,17.32,21.2,154.4,0.0,89.09495548961424,1.5551946711074107,1.9035870108243131,1.7329825145711908
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.8199999999999998,3.55,160.5,166.0,271.0,199.95,330.4,0.0,89.09495548961424,24.33358867610325,17.9538784346378,3.708402997502082
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,3.1950000000000003,8.71,274.0,379.0,179.2,227.96,101.2,0.0,89.09495548961424,16.09069775187344,20.468947876769363,1.1358667776852625
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,8.956666666666665,9.28,0.002163,0.0,0.0,0.0,75.91656131479141,0.00022793445462114903,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,0.98,6.34,73.35,74.0,18.10647,20.205579999999998,0.0,0.0,75.91656131479141,1.9080390034970858,2.1292408033305574,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,5.93,8.85,81.85,90.7,17.25,21.2,154.0,0.0,75.91656131479141,1.8177851790174853,2.23403164029975,2.028542880932556
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,2.095,3.71,159.5,163.0,271.1,199.98999999999998,330.4,0.0,75.91656131479141,28.568206494587844,21.0747164029975,4.352146544546211
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,3.505,9.0,258.0,326.0,180.2,228.88,101.2,0.0,75.91656131479141,18.989268942547874,24.1191114071607,1.3330424646128225
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.05,8.96,9.2,0.002883,0.0,0.0,0.0,90.02998500749625,0.00025618131557035806,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,0.7,2.7,74.1,74.4,17.907439999999998,20.10631,0.0,0.0,90.02998500749625,1.5912422954204828,1.7866323090757703,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,4.9,7.88,80.45,93.9,17.33,21.2,154.6,0.0,90.02998500749625,1.53993139050791,1.8838168193172355,1.7172056619483762
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.665,3.37,162.0,172.0,271.1,199.59,330.4,0.0,90.02998500749625,24.089751873438804,17.735424479600333,3.669888426311407
SmartBFT_b10_tps100,SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,2.8550000000000004,8.25,273.0,366.0,179.2,227.94,101.2,0.0,90.02998500749625,15.923583680266443,20.254585179017486,1.1240699417152373
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.996666666666668,11.1,0.00372,0.0,0.0,0.0,95.92651757188499,0.00031023746877602,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,chaincode,2,0.73,3.44,62.5,76.8,30.10836,22.60688,0.0,0.0,95.92651757188499,2.5109519880099915,1.8853497925062448,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,couchdb,2,4.6,6.84,58.900000000000006,74.3,29.700000000000003,13.86,136.4,0.0,95.92651757188499,2.476895920066611,1.1558847626977518,1.4219217318900916
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,orderer,4,1.5875,3.48,130.25,162.0,339.7,249.4,408.0,0.0,95.92651757188499,28.330018318068277,20.799253955037468,4.253255620316403
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,1,peer,2,2.8600000000000003,8.3,213.5,352.0,212.7,301.7,117.2,0.0,95.92651757188499,17.738577851790172,25.160925895087427,1.2217685262281432
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,9.83,10.9,0.001147,0.0,0.0,0.0,76.59438775510203,0.00011979990008326395,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,chaincode,2,1.04,5.38,62.9,75.5,30.40616,22.70546,0.0,0.0,76.59438775510203,3.1758107497085764,2.3715011676935887,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,couchdb,2,5.98,9.69,61.5,82.3,29.700000000000003,13.8,136.4,0.0,76.59438775510203,3.1020549542048297,1.4413588676103248,1.7808093255620319
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,orderer,4,2.1350000000000002,3.8,121.0,157.0,340.0,249.09,408.0,0.0,76.59438775510203,35.51174021648627,26.016527560366363,5.326761032472939
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,2,peer,2,3.495,7.92,192.5,305.0,212.7,302.6,117.2,0.0,76.59438775510203,22.21572689425479,31.605448792672778,1.5301382181515406
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,3,ca,3,0.0,0.02,10.16,10.8,0.001758,0.0,0.0,0.0,89.7608370702541,0.00015668303080766031,0.0,0.0
SmartBFT_b10_tps100,SmartBFT,10,100,submitEvidence,SUBMIT,3,chaincode,2,0.77,3.1,62.35,75.2,30.20724,22.70634,0.0,0.0,89.7608370702541,2.6922422727726896,2.0237190954204833,0.0
