scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_family,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer9.example.com,0.502069,2.57,26.990346,94.204068,19.7,2.45,0.0,36.3,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,peer0.org1.example.com,34.005172,58.2,224.322225,348.65152,202.089,191.039,0.0,64.794,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,peer0.org2.example.com,7.649655,21.31,209.429553,313.314509,66.907,16.973,0.0,64.794,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,ORDERERS_AGG,1.707414,4.686,98.008157,185.655624,582.876,650.528,0.0,1085.584,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_orderer,0.000333,0.01,8.920795,8.966373,0.0008,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_org1,0.0,0.0,9.85948,9.969861,0.0004,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_org2,0.005333,0.16,11.150802,11.576279,0.0004,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,couchdb0,22.78,57.8,62.798168,68.975329,9.5,13.0,0.0,21.9,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,couchdb1,27.374,62.82,59.520669,66.238546,11.0,12.22,0.0,21.9,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001,0.01,76.880543,76.881592,0.0,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.154667,33.12,73.133283,78.360084,24.749,26.858,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer.example.com,0.546333,2.82,86.304795,190.735974,71.1,7.65,0.0,132.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer10.example.com,1.707,4.12,184.95133,196.18857,54.1,6.06,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer2.example.com,1.911,5.25,198.960306,215.796941,54.4,54.4,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer3.example.com,1.628333,3.96,186.408851,202.480026,53.9,6.26,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.781667,5.1,181.277819,193.252557,54.7,6.33,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer5.example.com,1.717333,3.99,187.834914,198.81001,54.9,6.69,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer6.example.com,1.752667,4.94,192.934489,202.689741,54.8,53.9,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer7.example.com,4.015667,10.14,215.754998,242.430771,50.9,371.0,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer8.example.com,1.707333,4.47,190.302563,209.7152,53.9,6.24,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer9.example.com,0.417,2.58,86.535482,194.510848,71.3,7.6,0.0,132.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,10.257667,23.16,289.354547,319.710822,61.0,9.0,0.0,53.8,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,32.299333,64.06,309.364872,345.400934,166.0,140.4,0.0,53.8,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,4,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.718433,4.737,171.126555,204.661064,574.0,526.13,0.0,1056.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,ca_orderer,0.008621,0.25,10.377033,10.55916,0.0005,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,ca_org1,0.0,0.0,10.294485,11.167334,0.0009,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,ca_org2,0.000345,0.01,10.681301,11.219763,0.0005,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,couchdb0,26.365517,65.39,69.177813,84.714455,19.367,8.687,0.0,26.92,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,couchdb1,14.306897,47.77,68.850946,80.666952,16.677,5.997,0.0,27.01,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,16.240345,41.07,75.813491,82.134958,40.973,30.3057,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000345,0.01,52.364077,52.376371,0.009,0.0079,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer.example.com,0.516207,3.0,31.614205,100.275323,19.7,19.9,0.0,36.3,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer10.example.com,1.858276,4.52,112.481832,201.641165,68.344,7.731,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer2.example.com,2.104483,5.02,115.187158,202.584883,68.797,68.739,0.0,126.615,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer3.example.com,1.960345,4.78,115.765321,217.369805,68.547,48.09,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer4.example.com,1.928966,5.45,105.309211,184.339661,68.32,7.743,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer5.example.com,1.977931,4.67,105.628123,189.16311,68.728,8.063,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer6.example.com,2.028966,5.09,112.72192,205.730611,68.546,7.93,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer7.example.com,4.585517,10.02,141.413852,237.083034,64.39,468.82,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer8.example.com,1.814483,5.54,111.496171,216.950374,67.802,7.178,0.0,126.623,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,orderer9.example.com,0.632414,3.21,33.755469,113.036493,22.927,2.594,0.0,42.515,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,peer0.org1.example.com,31.351034,59.89,223.723814,342.464922,202.08,191.029,0.0,64.794,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,peer0.org2.example.com,6.509655,22.02,212.466808,332.188877,66.897,17.066,0.0,64.794,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,peer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,SUBMIT,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,submitEvidence,ORDERERS_AGG,1.940759,5.13,98.537326,186.817446,586.101,646.788,0.0,1091.791,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,9.581598,9.862906,0.0018,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_org1,0.007241,0.21,9.645959,11.146363,0.0014,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,ca_org2,0.0,0.0,10.082782,10.399777,0.0014,0.0,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,ca
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,couchdb0,20.071034,62.66,62.787646,68.786586,9.4,13.0,0.0,21.9,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,couchdb1,23.717586,72.73,58.374949,65.18997,11.0,12.22,0.0,21.9,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000345,0.01,77.993083,77.993083,0.0,0.1,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.546552,36.44,72.985229,78.580285,24.648,26.8475,0.0,0.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer.example.com,0.485862,2.07,89.186813,189.372826,71.4,7.83,0.0,132.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer10.example.com,1.763103,4.15,190.450328,202.689741,54.1,6.44,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer2.example.com,1.866207,5.03,192.514938,214.95808,54.6,53.7,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer3.example.com,1.598276,4.63,190.562417,198.705152,53.7,6.22,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.995862,5.7,186.556134,205.835469,53.9,6.36,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer5.example.com,1.861034,5.22,184.303503,199.439155,54.0,6.41,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k2_unsplit_highimpact-nested,5,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,2,highimpact-nested,orderer.example.com|orderer9.example.com,retrieveEvidenceAndLog,orderer6.example.com,1.516897,3.42,186.201787,199.64887,53.6,6.18,0.0,99.0,Raft_b100_tps100_k2_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k2_unsplit_highimpact-nested,orderer
