scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_profile,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org2,0.006207,0.15,9.748611,10.423894,0.0012,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb0,23.205862,40.47,59.39026,61.845012,9.5,13.1,0.0,25.5,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb1,28.255517,60.29,56.511015,59.359887,11.0,12.33,0.0,25.5,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000345,0.01,76.923535,76.923535,0.0,0.1,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.646897,28.23,71.999205,77.196165,24.168,26.7681,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer.example.com,17.243103,28.22,169.500502,177.83849,58.9,340.0,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer10.example.com,4.694483,17.49,76.661753,171.337318,133.0,4.74,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer2.example.com,13.088276,22.8,161.596409,167.247872,98.0,3.73,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer3.example.com,13.446552,24.43,161.336073,172.071322,98.0,3.72,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer4.example.com,16.577241,29.81,162.095386,168.715878,98.0,51.7,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer5.example.com,13.134483,22.94,159.633041,165.779866,98.0,3.75,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer6.example.com,16.622759,30.86,164.959084,172.385894,98.0,51.7,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer7.example.com,16.489655,30.89,162.702837,169.345024,98.0,3.72,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer8.example.com,4.34931,18.74,74.984031,165.989581,133.0,4.68,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer9.example.com,4.692069,17.67,76.231475,163.577856,133.0,4.7,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,8.705172,14.82,238.702903,249.351373,62.0,10.0,0.0,54.3,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,45.648276,82.4,243.63121,260.990566,177.8,487.2,0.0,54.3,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,12.033793,24.385,136.970059,169.42891,1045.9,472.44,0.0,1072.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_orderer,0.007931,0.23,9.258528,9.28514,0.0018,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org1,0.0,0.0,10.705961,10.705961,0.0018,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org2,0.0,0.0,11.335107,11.335107,0.0018,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb0,31.00931,56.69,62.989045,69.101158,19.376,8.781,0.0,30.95,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb1,17.804483,35.76,60.575512,66.395832,16.786,6.082,0.0,31.04,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.897931,29.68,75.028144,80.153149,40.376,30.1079,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001034,0.01,53.424224,53.435433,0.009,0.00694,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer.example.com,17.241724,26.88,109.981159,172.910182,81.432,429.8,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer10.example.com,5.107586,19.7,33.31109,84.819313,38.2,2.95,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer2.example.com,14.31069,28.02,99.499015,163.787571,123.556,4.948,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer3.example.com,14.431034,27.58,101.024874,161.375846,123.58,65.617,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer4.example.com,14.295517,26.67,96.342078,155.189248,123.553,4.838,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer5.example.com,11.080345,20.57,101.017281,168.715878,123.556,65.517,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer6.example.com,14.371724,28.42,100.048252,158.544691,123.589,4.883,0.0,121.644,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer7.example.com,14.077241,27.08,100.376926,162.319565,123.576,4.852,0.0,121.648,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer8.example.com,4.247586,17.28,28.087374,81.851843,38.3,2.93,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer9.example.com,5.134483,20.29,29.807038,79.555461,38.3,2.96,0.0,37.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org1.example.com,44.303448,79.96,181.508506,242.430771,214.45,626.74,0.0,65.327,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,peer0.org2.example.com,9.90069,21.01,169.782533,238.655898,67.57,17.192,0.0,65.327,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,peer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ORDERERS_AGG,11.429793,24.249,79.949509,138.90696,937.642,589.295,0.0,963.732,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderers_agg
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,9.007991,9.06494,0.0011,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org1,0.00069,0.02,9.871475,10.206839,0.001,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ca_org2,0.0,0.0,9.666822,9.666822,0.0011,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,ca
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb0,22.278966,38.02,57.152093,58.416169,9.5,13.09,0.0,25.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb1,27.438966,53.41,56.590562,58.405683,11.0,12.33,0.0,25.4,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,couchdb
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.002414,0.04,79.198945,79.198945,0.0,0.0,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,14.854138,28.94,72.746587,77.573652,24.376,26.7847,0.0,0.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,chaincode
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer.example.com,13.883448,20.89,172.573915,182.452224,57.2,387.0,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer10.example.com,4.471034,16.96,77.572929,167.247872,133.0,4.86,0.0,131.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer2.example.com,12.485172,20.51,163.50554,168.925594,98.0,51.4,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer3.example.com,9.757931,15.74,161.845898,169.659597,98.0,3.54,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer4.example.com,10.101034,17.25,160.855174,165.465293,98.0,3.55,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer5.example.com,9.385172,16.57,161.983297,176.475341,98.0,3.59,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer6.example.com,9.402069,15.66,161.209521,166.304154,98.0,3.56,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
SmartBFT_b100_tps100_k3_unsplit_limited-impact,4,RETRIEVE,UNSPLIT,unsplit,SmartBFT,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer7.example.com,12.285862,19.82,163.284978,169.764454,98.0,3.56,0.0,97.0,SmartBFT_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,SmartBFT_b100_tps100_k3_unsplit_limited-impact,orderer
